Timestamp,ANEMOMETER,LOAD CELL
0,1.521115642,-0.695558384
0.094679356,1.501140982,-0.084334557
0.205679655,1.607672498,0.308595048
0.299560547,1.607672498,-0.171652246
0.408438206,1.414584126,-0.826534918
0.500460625,1.394609467,0.483230428
0.594602585,1.381293028,0.526889273
0.70412612,1.441217005,-0.826534918
0.79805088,1.401267687,0.526889273
0.907108068,1.387951247,0.046641978
1.001030445,1.56772318,0.177618513
1.094477415,1.594356059,0.046641978
1.203369379,1.481166323,-0.302628781
1.297883272,1.514457422,0.308595048
1.407090187,1.474508103,-0.084334557
1.501180172,1.481166323,-0.870193763
1.596402645,1.494482763,0.221277358
1.705668926,1.467849884,-0.127993401
1.798796177,1.627647158,0.221277358
1.9077034,1.640963597,0.526889273
2.001625299,1.534432081,0.177618513
2.096233368,1.521115642,0.264936203
2.206562519,1.474508103,-0.127993401
2.301315069,1.521115642,0.090300823
2.394484758,1.501140982,0.308595048
2.503451347,1.654280037,-0.695558384
2.59540534,1.720862235,-0.040675712
2.706362724,1.700887576,0.264936203
2.802107573,1.594356059,0.002983133
2.896253586,1.56106496,-1.001170297
3.005835295,1.581039619,0.046641978
3.100244284,1.5743814,-0.258969936
3.194423914,1.760811554,0.002983133
3.303722143,1.787444434,0.483230428
3.398943186,1.734178675,0.308595048
3.507342815,1.56772318,0.352253893
3.602476358,1.607672498,-0.084334557
3.696404457,1.5743814,0.046641978
3.807254314,1.587697839,0.395912738
3.902234554,1.660938257,-0.171652246
3.995870113,1.767469774,0.352253893
4.106750727,1.694229356,0.395912738
4.201989651,1.700887576,-0.520923005
4.295860529,1.481166323,0.439571583
4.405411482,1.507799202,0.221277358
4.498725414,1.474508103,-0.171652246
4.608702183,1.547748521,-0.040675712
4.703163385,1.487824543,0.177618513
4.796453476,1.461191664,0.264936203
4.906467438,1.667596477,0.439571583
4.999723434,1.587697839,0.002983133
5.109032869,1.5743814,0.395912738
5.203578711,1.467849884,0.352253893
5.296301126,1.427900565,0.133959668
5.404720783,1.421242346,0.308595048
5.498391867,1.381293028,0.264936203
5.607755661,1.427900565,0.002983133
