Timestamp,ANEMOMETER,LOAD CELL
0.0,2.280152711543826,2.7534903829696207
0.09459280967712402,2.3400766924073704,2.7971492285435007
0.18898463249206543,2.44660821454813,2.7534903829696207
0.2986569404602051,2.273494491462973,2.535196155261061
0.39243221282958984,2.220228730924683,2.1422665460593455
0.4871644973754883,2.1869376306860744,2.666172691854042
0.5983762741088867,2.1869376306860744,2.404219618764393
0.693356990814209,2.3800260131191813,2.622513846312338
0.7874212265014648,2.3467349125184356,2.8844669197234856
0.8971049785614014,2.113697210425359,2.666172691854042
0.991379976272583,2.0870643304204464,1.92397231909798
1.0853519439697266,2.0937225504171852,1.225430794601464
1.1941792964935303,2.0937225504171852,5.198385751811654
1.288278579711914,2.260178051310321,9.171340800706204
1.3988869190216064,2.16696297057897,8.778411176271309
1.4940299987792969,2.1469883104988785,6.158880370440067
1.5886659622192383,2.0937225504171852,3.626667296494399
1.6979894638061523,2.1003807704169173,1.4873838659707372
1.791658878326416,2.280152711543826,1.5747015565115454
1.8869152069091797,2.1469883104988785,1.3127484850157467
1.9972236156463623,2.180279410647369,0.5268892727979333
2.0913357734680176,2.2335451710411824,1.4873838659707372
2.185590982437134,2.3600513527496485,1.5747015565115454
2.294079065322876,2.4798993153765654,1.6620192470946256
2.388591766357422,2.386684233248422,1.5310427112358616
2.4987475872039795,2.4399499943915703,1.5310427112358616
2.5926473140716553,2.619721939688654,1.1817719494101055
2.6877055168151855,2.81946854819528,0.876160033364628
2.7965798377990723,2.686304142216507,1.5310427112358616
2.8909084796905518,2.6396966004147924,1.0507954138990847
2.9987683296203613,2.839443209198601,1.4437250207161707
3.092320680618286,2.9193418534906836,0.3959127377575582
3.186429023742676,2.8660760905796945,1.4000661754721566
3.2963788509368896,2.846101429539228,4.674479598458894
3.391329050064087,3.0391898207679837,8.560116940879347
3.4853639602661133,2.8527596498829553,5.460338829085246
3.595475912094116,2.9260000738685257,4.325208830437613
3.6899185180664062,2.879392531288831,1.5310427112358616
3.7989535331726074,3.032531600337194,3.4956907591901087
3.8922336101531982,2.832784988861068,2.5788550007813473
3.985379219055176,2.859417870229775,2.535196155261061
4.095431089401245,2.8527596498829553,1.792995783048612
4.188330173492432,2.9459747350207,3.2337376848739163
4.298895835876465,2.9459747350207,6.770104221477772
4.39338231086731,2.7262534638807043,4.412526522377111
4.48712944984436,2.7462281247543583,5.8532684457458375
4.596703052520752,2.859417870229775,6.20253921686973
4.689210891723633,2.786177446584915,5.89692729209719
4.798756837844849,2.73956990446006,4.892773828829463
4.892010450363159,2.7728610059623886,4.106914600780391
4.986343622207642,2.9260000738685257,5.023750367184102
5.095149993896484,2.766202785655757,3.2773965305662527
5.189581871032715,2.779519226272109,2.5788550007813473
5.2998387813568115,2.8128103278670284,1.8366546283877927
5.395366907119751,3.0258733799095285,5.984244984833409
5.489055633544922,2.7928356669008103,9.913541204989016
5.598897457122803,2.779519226272109,4.587161906387704
5.69332480430603,2.8128103278670284,2.054948855242901
5.787714958190918,2.9459747350207,1.5310427112358616
5.896533966064453,2.779519226272109,1.5310427112358616
5.991520166397095,2.859417870229775,2.185925391483532
6.0854644775390625,2.7728610059623886,1.4873838659707372
6.194054126739502,2.9592911758043616,1.5747015565115454
6.28766393661499,2.8128103278670284,2.535196155261061
